════════════════════════════════════════════════════════════════
  DSL-driven training loop
  arch=SmolLM (folder: architectures/SmolLM)
  steps=10000 batch=16 seq_len=2048 d_sem=384
  ckpt_dir=/workspace/brian/lfs_checkpoints
════════════════════════════════════════════════════════════════

▶ launch attempt 1 @ 19:08:43Z
[train_dsl] boot @ 2026-06-29T19:08:45Z
[train_dsl] git_commit 887451b6a88c2ce1c58ed717c2b36838176ce09b (master)
[train_dsl] arch_dsl_sha256 65d3c9d1d77722cf66abebe55c7ba2764665e8934b4f10a183f6e2f7947813e8 (/workspace/brian/architectures/SmolLM)
[train_dsl] preset rcc_bowtie_30m_p4: d_model=384 depth=4 heads=6 vocab=50257 lr=0.0003 warmup=300 min_ratio=0.1 wd=0.05
[train_dsl] scale 100m (~~100M): d_model=640 depth=8 heads=10 batch=4 ctx=2048 grad_accum=4 dist=single
[train_dsl] DSL-LM (full N8 cortex): vocab=50257 d_model=640 depth=8 heads=10 ctx=2048
[train_dsl] training config: loss_clip=True(f=3.0), opt=adamw, lr=0.0005, grad_accum=8, label_smooth=0.0, wd=0.01, dropout=0.0, pct_strength=0.0
[train_dsl] GQA: n_kv_heads=10/10  RoPE base=500000
[train_dsl] DSL-LM parameters: total 1174.6M  (trainable 194.5M · frozen 980.1M); checkpoint will only save the trainable subset (frozen HF experts excluded via _CKPT_EXTERNAL_PREFIXES)
[train_dsl] TrunkOptMonitor attached (n_trainable=194.5M, pac_sigma=0.02, pac_delta=0.05)
Generating test split:   0%|          | 0/4358 [00:00<?, ? examples/s]Generating test split: 100%|██████████| 4358/4358 [00:00<00:00, 504075.25 examples/s]
Generating train split:   0%|          | 0/1801350 [00:00<?, ? examples/s]Generating train split:   5%|▍         | 87000/1801350 [00:00<00:02, 854197.07 examples/s]Generating train split:  11%|█         | 194000/1801350 [00:00<00:01, 973594.98 examples/s]Generating train split:  19%|█▉        | 344000/1801350 [00:00<00:01, 982418.80 examples/s]Generating train split:  26%|██▌       | 460000/1801350 [00:00<00:01, 992164.62 examples/s]Generating train split:  33%|███▎      | 586000/1801350 [00:00<00:01, 1073187.80 examples/s]Generating train split:  41%|████      | 740000/1801350 [00:00<00:00, 1216578.73 examples/s]Generating train split:  50%|█████     | 901675/1801350 [00:00<00:00, 1129824.23 examples/s]Generating train split:  58%|█████▊    | 1047675/1801350 [00:00<00:00, 1215882.33 examples/s]Generating train split:  66%|██████▌   | 1188675/1801350 [00:01<00:00, 1268370.93 examples/s]Generating train split:  74%|███████▍  | 1330675/1801350 [00:01<00:00, 1309738.93 examples/s]Generating train split:  82%|████████▏ | 1469675/1801350 [00:01<00:00, 1328265.54 examples/s]Generating train split:  93%|█████████▎| 1671675/1801350 [00:01<00:00, 1330562.61 examples/s]Generating train split: 100%|██████████| 1801350/1801350 [00:01<00:00, 1191610.24 examples/s]
Generating validation split:   0%|          | 0/3760 [00:00<?, ? examples/s]Generating validation split: 100%|██████████| 3760/3760 [00:00<00:00, 849296.30 examples/s]
[train_dsl] GIF OOD probe armed
[train_dsl] LR schedule from arch.neuro (preset rcc_bowtie_30m_p4 suppressed): lr=0.0005 wd=0.01 warmup=2400 min_ratio=0.1
[train_dsl] mixed precision: bf16
BRIANHarness:
  vocab_size = 50257
  d_sem      = 640
  parameters = 1,174,577,219  (trainable 194,480,131 · frozen 980,097,088)
  checkpoint = 197,343,570 params ≈ 752.8 MB (fp32) — frozen HF experts excluded
  circuit populations = 0
  sink population = 
  loss clipping = True (factor=3.0)
  optimizer = adamw (lr=0.0005)
[train_dsl] device=cuda, warmup=2400/10000
[train_dsl] ══════════════════════════════════════════════
[train_dsl] PR2 OOD interventions: dar=ON pcc=ON isotropy=ON cmd=off adaptive_mixture=off
[train_dsl] ══════════════════════════════════════════════
[train_dsl] DAR domain labels ON — emitting (window, source_id) tuples
[data:text] using FineWeb-Edu-10BT (HuggingFaceFW/fineweb-edu:sample-10BT)
[data:chat] using OpenHermes-2.5 (teknium/OpenHermes-2.5)
/opt/conda/lib/python3.10/site-packages/torch/nn/modules/conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at /opt/conda/conda-bld/pytorch_1712608935911/work/aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
Token indices sequence length is longer than the specified maximum sequence length for this model (2048 > 1024). Running this sequence through the model will result in indexing errors
step    20 | loss 9.2830 | lm 8.2750 | ppl 88863.1 | gnorm 59.128 | lr 4.17e-06 | 1933 tok/s | Φ 0.947 | λ₁ 0.075 | ign 0.00 | mesoLG 0.50 | troph 8/8 μ0.84 | NT[DA=0.10 NE=0.06 5HT=0.30 ACh=0.20 eCB=0.05 Glu=0.39 GABA=0.08] | osc[δ=0.272 θ=0.285 γ=0.443] | em[C2:ρ=0.00/τ=0.47/s=0.00 C4:Q=0.3 W=1 pl=1023 C3:pc=3.766 VBB:β=1.00 σ=0.0183 kl=70.342 C5:lat=1.00 C6:pac=0.00] | reg[dar=0.000 pcc=0.000 iso=0.0001 cmd=0.000 Σ=0.000 w=0.00 chat=0.60] | cortex[α_eff=0.300 inh=0.000 λ=0.782 kl=0.677 lm_ema=11.39 cx_ema=3.96] | gif[α=0.0010 p=0.000 ood_ema=0.00 ood_ce=0.00 iso_w=0.0000] | gif7[dgn=0.084 lr×1.000] | nfo[R=0.62 R★=1.36 A=0.72 σA=0.33 cV=0.98 κ=0.10 α=0.010 Φκ=0.41] | hpa[load=0.04 cort=0.00 NE×1.00 T×1.00 LR×1.00] | trunk[budget=0.90 bpp=1.79e-08 erank=87.0 uni=2.69 α=1.38 R²=0.97 PR=4.7] | ste[σ=6.279 ρ=0.001 G=5.28 N=0.00 D=0.000 crit=0.2787]
step    40 | loss 9.1804 | lm 8.1984 | ppl 78964.8 | gnorm 59.333 | lr 8.31e-06 | 1998 tok/s | Φ 0.941 | λ₁ 0.075 | ign 0.72 | mesoLG 0.50 | troph 8/8 μ1.14 | NT[DA=0.10 NE=0.75 5HT=0.30 ACh=0.19 eCB=0.05 Glu=0.39 GABA=0.23] | osc[δ=0.326 θ=0.275 γ=0.399] | em[C2:ρ=0.15/τ=0.44/s=0.72 C4:Q=0.5 W=1 pl=1023 C3:pc=1.555 VBB:β=1.00 σ=0.0183 kl=70.343 C5:lat=1.00 C6:pac=0.02] | reg[dar=0.000 pcc=0.000 iso=0.0003 cmd=0.000 Σ=0.000 w=0.00 chat=0.60] | cortex[α_eff=0.300 inh=0.000 λ=0.819 kl=0.668 lm_ema=11.28 cx_ema=4.08] | gif[α=0.0010 p=0.000 ood_ema=0.00 ood_ce=0.00 iso_w=0.0000] | gif7[dgn=0.084 lr×1.000] | nfo[R=0.61 R★=1.48 A=0.69 σA=0.38 cV=0.96 κ=0.10 α=0.010 Φκ=0.43] | hpa[load=0.08 cort=0.01 NE×1.00 T×0.99 LR×1.00] | trunk[budget=0.90 bpp=1.79e-08 erank=53.4 uni=2.56 α=1.49 R²=0.98 PR=3.5] | ste[σ=5.615 ρ=0.001 G=4.61 N=0.00 D=0.000 crit=0.2130]
step    60 | loss 8.9724 | lm 8.0125 | ppl 62381.5 | gnorm 56.018 | lr 1.25e-05 | 1922 tok/s | Φ 0.935 | λ₁ 0.075 | ign 0.70 | mesoLG 0.51 | troph 8/8 μ1.25 | NT[DA=0.14 NE=0.01 5HT=0.31 ACh=0.19 eCB=0.05 Glu=0.40 GABA=0.05] | osc[δ=0.351 θ=0.327 γ=0.322] | em[C2:ρ=0.12/τ=0.43/s=0.70 C4:Q=0.0 W=1 pl=1023 C3:pc=0.674 VBB:β=1.00 σ=0.0183 kl=70.342 C5:lat=1.00 C6:pac=0.02] | reg[dar=0.000 pcc=0.000 iso=0.0003 cmd=0.000 Σ=0.000 w=0.00 chat=0.60] | cortex[α_eff=0.300 inh=0.000 λ=0.816 kl=0.637 lm_ema=11.04 cx_ema=4.05] | gif[α=0.0010 p=0.000 ood_ema=0.00 ood_ce=0.00 iso_w=0.0000] | gif7[dgn=0.089 lr×1.000] | nfo[R=0.59 R★=1.23 A=0.67 σA=0.31 cV=0.99 κ=0.10 α=0.010 Φκ=0.42] | hpa[load=0.11 cort=0.01 NE×0.99 T×0.99 LR×1.00] | trunk[budget=0.90 bpp=1.98e-08 erank=70.8 uni=2.51 α=1.44 R²=0.97 PR=4.7] | ste[σ=6.252 ρ=0.001 G=5.25 N=0.00 D=0.000 crit=0.2759]
step    80 | loss 8.7301 | lm 7.7922 | ppl 43568.2 | gnorm 63.562 | lr 1.65e-05 | 2022 tok/s | Φ 0.941 | λ₁ 0.075 | ign 0.70 | mesoLG 0.50 | troph 8/8 μ1.30 | NT[DA=0.19 NE=0.36 5HT=0.33 ACh=0.19 eCB=0.05 Glu=0.41 GABA=0.14] | osc[δ=0.439 θ=0.226 γ=0.335] | em[C2:ρ=0.11/τ=0.41/s=0.70 C4:Q=-0.3 W=1 pl=1023 C3:pc=0.344 VBB:β=1.00 σ=0.0183 kl=70.342 C5:lat=1.00 C6:pac=0.02] | reg[dar=0.000 pcc=0.000 iso=0.0005 cmd=0.000 Σ=0.001 w=0.00 chat=0.60] | cortex[α_eff=0.300 inh=0.000 λ=0.761 kl=0.640 lm_ema=10.68 cx_ema=4.17] | gif[α=0.0010 p=0.000 ood_ema=0.00 ood_ce=0.00 iso_w=0.0000] | gif7[dgn=0.078 lr×1.000] | nfo[R=0.60 R★=1.30 A=0.69 σA=0.33 cV=1.00 κ=0.10 α=0.010 Φκ=0.42] | hpa[load=0.13 cort=0.02 NE×0.99 T×0.98 LR×0.99] | trunk[budget=0.89 bpp=2.28e-08 erank=81.4 uni=2.50 α=1.39 R²=0.97 PR=3.9] | ste[σ=6.766 ρ=0.000 G=5.77 N=0.00 D=0.000 crit=0.3325]
step   100 | loss 8.3287 | lm 7.3891 | ppl 30566.4 | gnorm 67.803 | lr 2.08e-05 | 2002 tok/s | Φ 0.930 | λ₁ 0.075 | ign 0.78 | mesoLG 0.50 | troph 8/8 μ1.34 | NT[DA=0.25 NE=0.83 5HT=0.36 ACh=0.18 eCB=0.06 Glu=0.43 GABA=0.29] | osc[δ=0.521 θ=0.224 γ=0.254] | em[C2:ρ=0.25/τ=0.40/s=0.78 C4:Q=-0.0 W=1 pl=1023 C3:pc=0.224 VBB:β=1.00 σ=0.0183 kl=70.341 C5:lat=1.00 C6:pac=0.01] | reg[dar=0.000 pcc=0.000 iso=0.0000 cmd=0.000 Σ=0.000 w=0.00 chat=0.60] | cortex[α_eff=0.300 inh=0.000 λ=0.750 kl=0.646 lm_ema=10.33 cx_ema=4.03] | gif[α=0.0010 p=0.000 gap=2.46 ood_ema=11.22 ood_ce=11.22 iso_w=0.0000 ls=0.032 div=0.004] | gif7[dgn=0.074 lr×1.000] | nfo[R=0.59 R★=1.30 A=0.69 σA=0.34 cV=1.00 κ=0.10 α=0.010 Φκ=0.42] | hpa[load=0.15 cort=0.02 NE×0.99 T×0.98 LR×0.99] | trunk[budget=0.89 bpp=2.57e-08 erank=70.9 uni=2.27 α=1.43 R²=0.97 PR=3.6] | ste[σ=6.485 ρ=0.002 G=5.48 N=0.00 D=0.000 crit=0.3008]
step   120 | loss 8.2399 | lm 7.3125 | ppl 24139.9 | gnorm 83.225 | lr 2.46e-05 | 1915 tok/s | Φ 0.930 | λ₁ 0.075 | ign 0.78 | mesoLG 0.50 | troph 8/8 μ1.40 | NT[DA=0.26 NE=0.94 5HT=0.39 ACh=0.16 eCB=0.06 Glu=0.47 GABA=0.40] | osc[δ=0.596 θ=0.174 γ=0.230] | em[C2:ρ=0.50/τ=0.44/s=0.78 C4:Q=-0.2 W=1 pl=1023 C3:pc=0.180 VBB:β=1.00 σ=0.0184 kl=70.341 C5:lat=1.00 C6:pac=0.01] | reg[dar=0.000 pcc=0.000 iso=0.0000 cmd=0.000 Σ=0.000 w=0.00 chat=0.60] | cortex[α_eff=0.300 inh=0.000 λ=0.753 kl=0.589 lm_ema=10.09 cx_ema=3.93] | gif[α=0.0013 p=0.006 gap=3.09 ood_ema=11.22 ood_ce=11.22 iso_w=0.0001 ls=0.050 div=0.004] | gif7[dgn=0.060 lr×1.000] | nfo[R=0.61 R★=1.38 A=0.68 σA=0.35 cV=1.00 κ=0.10 α=0.010 Φκ=0.41] | hpa[load=0.16 cort=0.03 NE×0.98 T×0.97 LR×0.99] | trunk[budget=0.89 bpp=2.51e-08 erank=73.5 uni=2.45 α=1.36 R²=0.98 PR=2.1] | ste[σ=6.575 ρ=0.002 G=5.58 N=0.00 D=0.000 crit=0.3108]
step   140 | loss 7.7917 | lm 6.8969 | ppl 13573.0 | gnorm 82.220 | lr 2.92e-05 | 1978 tok/s | Φ 0.843 | λ₁ 0.075 | ign 0.76 | mesoLG 0.52 | troph 8/8 μ1.48 | NT[DA=0.43 NE=0.79 5HT=0.43 ACh=0.14 eCB=0.08 Glu=0.54 GABA=0.38] | osc[δ=0.643 θ=0.179 γ=0.178] | em[C2:ρ=0.77/τ=0.52/s=0.76 C4:Q=0.2 W=1 pl=1023 C3:pc=0.176 VBB:β=1.00 σ=0.0184 kl=70.339 C5:lat=1.00 C6:pac=0.00] | reg[dar=0.000 pcc=0.000 iso=0.0000 cmd=0.000 Σ=0.000 w=0.00 chat=0.60] | cortex[α_eff=0.300 inh=0.000 λ=0.739 kl=0.579 lm_ema=9.52 cx_ema=4.04] | gif[α=0.0018 p=0.017 gap=5.10 ood_ema=11.22 ood_ce=11.22 iso_w=0.0002 ls=0.050 div=0.004] | gif7[dgn=0.061 lr×1.000] | nfo[R=0.64 R★=1.29 A=0.69 σA=0.32 cV=1.00 κ=0.10 α=0.010 Φκ=0.38] | hpa[load=0.17 cort=0.03 NE×0.98 T×0.97 LR×0.98] | trunk[budget=0.88 bpp=2.81e-08 erank=46.7 uni=2.51 α=1.49 R²=0.99 PR=2.1] | ste[σ=6.416 ρ=0.002 G=5.42 N=0.00 D=0.000 crit=0.2934]
step   160 | loss 7.4376 | lm 6.5625 | ppl 10533.0 | gnorm 88.893 | lr 3.26e-05 | 1988 tok/s | Φ 0.866 | λ₁ 0.075 | ign 0.76 | mesoLG 0.51 | troph 8/8 μ1.58 | NT[DA=0.41 NE=0.77 5HT=0.47 ACh=0.15 eCB=0.10 Glu=0.60 GABA=0.35] | osc[δ=0.649 θ=0.178 γ=0.174] | em[C2:ρ=0.66/τ=0.63/s=0.76 C4:Q=0.5 W=1 pl=1023 C3:pc=0.175 VBB:β=1.00 σ=0.0184 kl=70.337 C5:lat=1.00 C6:pac=0.01] | reg[dar=0.000 pcc=0.000 iso=0.0000 cmd=0.000 Σ=0.000 w=0.00 chat=0.60] | cortex[α_eff=0.300 inh=0.000 λ=0.751 kl=0.507 lm_ema=9.26 cx_ema=4.01] | gif[α=0.0028 p=0.037 gap=7.17 ood_ema=11.22 ood_ce=11.22 iso_w=0.0004 ls=0.050 div=0.004] | gif7[dgn=0.056 lr×1.000] | nfo[R=0.59 R★=1.20 A=0.65 σA=0.31 cV=1.00 κ=0.10 α=0.010 Φκ=0.43] | hpa[load=0.18 cort=0.04 NE×0.97 T×0.96 LR×0.98] | trunk[budget=0.88 bpp=2.93e-08 erank=57.9 uni=2.25 α=1.37 R²=0.99 PR=1.6] | ste[σ=6.793 ρ=0.004 G=5.79 N=0.00 D=0.000 crit=0.3356]
step   180 | loss 7.0828 | lm 6.2234 | ppl 7428.2 | gnorm 96.861 | lr 3.75e-05 | 1957 tok/s | Φ 0.837 | λ₁ 0.075 | ign 0.76 | mesoLG 0.52 | troph 8/8 μ1.70 | NT[DA=0.41 NE=0.74 5HT=0.51 ACh=0.18 eCB=0.13 Glu=0.67 GABA=0.26] | osc[δ=0.625 θ=0.163 γ=0.211] | em[C2:ρ=0.34/τ=0.69/s=0.76 C4:Q=-0.5 W=1 pl=1023 C3:pc=0.180 VBB:β=1.00 σ=0.0185 kl=70.333 C5:lat=1.00 C6:pac=0.03] | reg[dar=0.000 pcc=0.000 iso=0.0000 cmd=0.000 Σ=0.000 w=0.00 chat=0.60] | cortex[α_eff=0.300 inh=0.000 λ=0.762 kl=0.433 lm_ema=8.91 cx_ema=4.10] | gif[α=0.0042 p=0.066 gap=9.55 ood_ema=11.22 ood_ce=11.22 iso_w=0.0007 ls=0.050 div=0.004] | gif7[dgn=0.052 lr×1.000] | nfo[R=0.63 R★=1.34 A=0.68 σA=0.35 cV=1.00 κ=0.10 α=0.010 Φκ=0.40] | hpa[load=0.19 cort=0.05 NE×0.97 T×0.95 LR×0.98] | trunk[budget=0.88 bpp=2.60e-08 erank=42.9 uni=2.21 α=1.38 R²=0.99 PR=1.3] | ste[σ=7.026 ρ=0.004 G=6.03 N=0.00 D=0.000 crit=0.3632]
step   200 | loss 6.6163 | lm 5.7656 | ppl 5281.8 | gnorm 83.683 | lr 4.05e-05 | 1934 tok/s | Φ 0.831 | λ₁ 0.075 | ign 0.76 | mesoLG 0.50 | troph 8/8 μ1.83 | NT[DA=0.46 NE=0.47 5HT=0.55 ACh=0.21 eCB=0.16 Glu=0.71 GABA=0.15] | osc[δ=0.629 θ=0.196 γ=0.175] | em[C2:ρ=0.08/τ=0.69/s=0.76 C4:Q=-0.0 W=1 pl=1023 C3:pc=0.184 VBB:β=1.00 σ=0.0186 kl=70.330 C5:lat=1.00 C6:pac=0.02] | reg[dar=0.000 pcc=0.000 iso=0.0001 cmd=0.000 Σ=0.000 w=0.00 chat=0.60] | cortex[α_eff=0.300 inh=0.000 λ=0.693 kl=0.414 lm_ema=8.57 cx_ema=4.03] | gif[α=0.0063 p=0.108 gap=13.15 ood_ema=11.10 ood_ce=10.02 iso_w=0.0011 ls=0.050 div=0.004] | gif7[dgn=0.060 lr×1.000] | nfo[R=0.62 R★=1.30 A=0.68 σA=0.35 cV=1.00 κ=0.10 α=0.011 Φκ=0.40] | hpa[load=0.19 cort=0.06 NE×0.96 T×0.94 LR×0.97] | trunk[budget=0.88 bpp=3.53e-08 erank=45.8 uni=1.93 α=1.34 R²=0.99 PR=1.2] | ste[σ=6.941 ρ=0.002 G=5.94 N=0.00 D=0.000 crit=0.3529]
step   220 | loss 6.2726 | lm 5.4109 | ppl 4722.8 | gnorm 75.546 | lr 4.58e-05 | 1926 tok/s | Φ 0.814 | λ₁ 0.075 | ign 0.76 | mesoLG 0.51 | troph 8/8 μ1.98 | NT[DA=0.46 NE=0.26 5HT=0.58 ACh=0.22 eCB=0.19 Glu=0.75 GABA=0.10] | osc[δ=0.713 θ=0.129 γ=0.159] | em[C2:ρ=0.00/τ=0.65/s=0.76 C4:Q=-0.0 W=1 pl=1023 C3:pc=0.191 VBB:β=1.00 σ=0.0187 kl=70.322 C5:lat=1.00 C6:pac=0.02] | reg[dar=0.000 pcc=0.000 iso=0.0001 cmd=0.000 Σ=0.000 w=0.00 chat=0.60] | cortex[α_eff=0.300 inh=0.000 λ=0.802 kl=0.401 lm_ema=8.46 cx_ema=4.00] | gif[α=0.0087 p=0.158 gap=13.65 ood_ema=11.10 ood_ce=10.02 iso_w=0.0016 ls=0.050 div=0.003] | gif7[dgn=0.066 lr×1.000] | nfo[R=0.63 R★=1.30 A=0.67 σA=0.34 cV=0.99 κ=0.10 α=0.011 Φκ=0.40] | hpa[load=0.20 cort=0.06 NE×0.96 T×0.94 LR×0.97] | trunk[budget=0.86 bpp=3.80e-08 erank=32.9 uni=2.09 α=1.46 R²=0.99 PR=1.3] | ste[σ=7.129 ρ=0.003 G=6.13 N=0.00 D=0.000 crit=0.3756]
